Customer_ID,First_Name,D_State,D_Email,Test_Variable,Days_in_Between,Int_T_Email,Int_T_State,Outcome
2261,Nora,0,0,control,200,0,0,0
2262,Haskell,1,0,control,200,0,17,0
2263,Tristian,1,1,test,200,17,17,0
2264,Berniece,0,0,test,200,0,0,0
2265,Audie,0,0,control,200,0,0,0
2266,Jerad,1,0,test,200,0,17,0
2267,Reilly,0,0,control,200,0,0,0
2268,,0,0,control,200,0,0,0
2269,Vernice,0,0,test,200,0,0,0
2270,Dena,0,0,test,200,0,0,0
2271,Ibrahim,1,0,control,200,0,17,0
2272,Delores,1,0,control,200,0,18,0
2273,Kole,0,1,test,200,18,0,0
2274,Mariano,1,0,control,200,0,18,0
2275,Tyshawn,1,0,control,200,0,18,0
2276,Nicole,0,0,test,200,0,0,0
2277,,0,0,control,200,0,0,0
2278,Tyshawn,1,1,test,200,18,18,0
2279,Athena,0,0,test,200,0,0,0
2280,Juana,0,0,test,200,0,0,0
2281,Alvah,1,0,test,200,0,18,0
2282,Carlie,0,1,control,200,18,0,0
2283,Demetrius,0,0,control,200,0,0,0
2284,Cruz,0,0,test,200,0,0,0
2285,Jena,0,0,control,200,0,0,0
2286,Demarco,1,0,test,200,0,19,0
2287,Agustin,0,0,control,200,0,0,0
2288,Samantha,0,0,control,200,0,0,0
2289,Berniece,0,0,test,200,0,0,0
2290,Nikko,1,0,control,200,0,19,0
2291,Coty,1,0,test,200,0,19,0
2292,Clarissa,0,0,test,200,0,0,0
2293,Sonny,0,0,test,200,0,0,0
2294,Etha,1,0,control,200,0,20,0
2295,Laron,1,0,control,200,0,20,0
2296,Joy,1,0,control,200,0,20,0
2297,Aurore,1,0,test,200,0,20,0
2298,Lora,0,0,control,200,0,0,0
2299,Winifred,1,0,test,200,0,20,0
2300,Fiona,1,0,test,200,0,20,0
2301,Ricardo,0,0,control,200,0,0,0
2302,Oran,0,0,test,200,0,0,0
2303,Roberto,0,0,control,200,0,0,0
2304,Rozella,1,1,test,200,20,20,0
2305,Gudrun,1,1,test,200,21,21,0
2306,Enrique,1,0,test,200,0,21,0
2307,Cordia,0,0,control,200,0,0,0
2308,Graciela,0,0,control,200,0,0,0
2309,Keely,1,0,test,200,0,21,0
2310,Randy,1,0,test,200,0,21,0
2311,Alison,0,0,test,200,0,0,0
2312,Orland,0,0,control,200,0,0,0
2313,Gretchen,1,0,test,200,0,21,0
2314,Amani,0,0,test,200,0,0,0
2315,Madie,1,1,test,200,21,21,0
2316,Damon,0,1,control,200,21,0,0
2317,Vilma,1,1,test,200,22,22,0
2318,Ted,0,0,test,200,0,0,0
2319,Raquel,1,0,control,200,0,22,0
2320,Nedra,1,0,test,200,0,22,0
2321,Ova,1,1,test,200,22,22,0
2322,Josiane,1,0,control,200,0,22,0
2323,Michael,0,0,test,200,0,0,0
2324,Wilton,0,0,control,200,0,0,0
2325,Harley,1,0,test,200,0,22,0
2326,Ibrahim,0,0,test,200,0,0,0
2327,Edgardo,0,0,test,200,0,0,0
2328,Cary,1,0,control,200,0,23,0
2329,Erich,0,0,test,200,0,0,0
2330,Delpha,0,0,control,200,0,0,0
2331,Daphney,0,0,control,200,0,0,0
2332,Raphaelle,1,1,control,200,23,23,0
2333,Esmeralda,0,0,control,200,0,0,0
2334,Sandy,0,0,test,200,0,0,0
2335,Jovani,1,0,control,200,0,23,0
2336,Aliya,1,0,test,200,0,23,0
2337,Billie,0,0,control,200,0,0,0
2338,Kurtis,0,0,control,200,0,0,0
2339,Jess,0,0,control,200,0,0,0
2340,Brianne,1,0,test,200,0,0,0
2341,Mauricio,1,0,test,200,0,0,0
2342,Jermaine,1,0,test,200,0,0,0
2343,Green,1,0,control,200,0,0,0
2344,Tia,0,0,test,200,0,0,0
2345,Cortez,1,1,control,200,0,0,0
2346,Rusty,1,0,test,200,0,0,0
2347,Teresa,1,0,control,200,0,0,0
2348,Rashad,0,0,control,200,0,0,0
2349,Rogers,0,0,control,200,0,0,0
2350,Freeda,1,1,test,200,1,1,0
2351,Jane,0,0,test,200,0,0,0
2352,Kelsie,0,0,control,200,0,0,0
2353,Cydney,0,0,control,200,0,0,0
2354,,0,0,control,200,0,0,0
2355,Tyler,0,0,control,200,0,0,0
2356,Jaylin,1,0,control,200,0,1,0
2357,Brooke,0,0,control,200,0,0,0
2358,Gilda,0,0,control,200,0,0,0
2359,Dewayne,0,0,test,200,0,0,0
2360,Sid,1,0,control,200,0,1,0
2361,Andy,1,0,control,200,0,1,0
2362,Amie,0,0,test,200,0,0,0
2363,Antwan,0,0,test,200,0,0,0
2364,Kamron,0,0,control,200,0,0,0
2365,Toni,1,0,test,200,0,2,0
2366,Lillie,1,0,control,200,0,2,0
2367,Kelli,1,0,control,200,0,2,0
2368,Anissa,1,0,control,200,0,2,0
2369,Javonte,0,0,test,200,0,0,0
2370,Coty,1,0,test,200,0,2,0
2371,Randy,1,0,control,200,0,2,0
2372,Alphonso,1,0,test,200,0,3,0
2373,Bart,0,0,test,200,0,0,0
2374,Reyes,0,0,control,200,0,0,0
2375,Elmer,0,0,control,200,0,0,0
2376,Joshua,1,0,test,200,0,3,0
2377,Jose,1,0,test,200,0,3,0
2378,Colin,0,0,control,200,0,0,0
2379,Reuben,1,0,control,200,0,3,0
2380,,0,0,control,200,0,0,0
2381,Thora,0,0,control,200,0,0,0
2382,Angel,0,0,control,200,0,0,0
2383,Keven,1,1,control,200,3,3,0
2384,Ewell,0,1,test,200,4,0,0
2385,Priscilla,0,0,test,200,0,0,0
2386,Johnny,1,0,test,200,0,4,0
2387,Frances,1,0,control,200,0,4,0
2388,Jordan,1,1,control,200,4,4,0
2389,Raven,1,0,test,200,0,4,0
2390,Bulah,1,0,test,200,0,4,0
2391,Lori,1,0,control,200,0,4,0
2392,Chadd,1,0,test,200,0,4,0
2393,Carrie,0,0,control,200,0,0,0
2394,Missouri,1,1,test,200,4,4,0
2395,Eusebio,0,0,control,200,0,0,0
2396,Frida,0,0,control,200,0,0,0
2397,Prudence,0,0,control,200,0,0,0
2398,Queen,1,0,test,200,0,5,0
2399,Cullen,1,0,test,200,0,5,0
2400,Esther,0,1,test,200,5,0,0
2401,Adan,1,1,control,200,5,5,0
2402,Lawson,1,0,test,200,0,5,0
2403,Allie,1,0,test,200,0,5,0
2404,Marty,0,0,test,200,0,0,0
2405,Lyla,1,0,test,200,0,5,0
2406,Vesta,1,0,control,200,0,5,0
2407,Rhiannon,1,0,test,200,0,5,0
2408,Reid,0,0,test,200,0,0,0
2409,Cara,1,0,control,200,0,6,0
2410,Olga,1,0,control,200,0,6,0
2411,Oda,0,0,test,200,0,0,0
2412,Gideon,1,0,control,200,0,6,0
2413,Zachary,0,1,control,200,6,0,0
2414,Hettie,0,0,test,200,0,0,0
2415,Clifford,0,0,test,200,0,0,0
2416,Tyson,0,0,control,200,0,0,0
2417,Dawn,0,0,control,200,0,0,0
2418,Chaz,1,0,test,200,0,6,0
2419,Merl,0,0,control,200,0,0,0
2420,Amelie,0,0,test,200,0,0,0
2421,Laisha,0,0,control,200,0,0,0
2422,Sonia,0,0,control,200,0,0,0
2423,Cyril,0,0,test,200,0,0,0
2424,Aliya,0,0,control,200,0,0,0
2425,Remington,0,0,test,200,0,0,0
2426,Hazle,0,0,test,200,0,0,0
2427,Genesis,1,0,control,200,0,7,0
2428,Mya,0,0,control,200,0,0,0
2429,Hardy,1,0,control,200,0,7,0
2430,Teagan,1,0,test,200,0,7,0
2431,Danial,1,0,control,200,0,7,0
2432,Kian,0,0,test,200,0,0,0
2433,Katlynn,1,0,test,200,0,7,0
2434,Sandra,0,0,control,200,0,0,0
2435,Rylan,0,0,test,200,0,0,0
2436,Breanna,1,0,test,200,0,8,0
2437,Hal,1,0,control,200,0,8,0
2438,Maximillia,1,0,control,200,0,8,0
2439,Ahmad,1,0,control,200,0,8,0
2440,Zander,0,0,test,200,0,0,0
2441,Nyah,0,0,test,200,0,0,0
2442,Gretchen,0,0,control,200,0,0,0
2443,Elijah,1,0,test,200,0,8,0
2444,Khalid,1,1,test,200,8,8,0
2445,Jules,1,0,test,200,0,9,0
2446,Santiago,0,0,control,200,0,0,0
2447,Liza,0,0,test,200,0,0,0
2448,Thurman,0,0,control,200,0,0,0
2449,Twila,1,0,control,200,0,9,0
2450,Raymundo,1,0,control,200,0,9,0
2451,Jannie,0,0,control,200,0,0,0
2452,Dejah,0,0,test,200,0,0,0
2453,Ebba,0,0,control,200,0,0,0
2454,Jacinto,0,0,control,200,0,0,0
2455,Joany,0,0,control,200,0,0,0
2456,America,1,0,test,200,0,9,0
2457,Imelda,0,0,test,200,0,0,0
2458,Selmer,1,0,test,200,0,9,0
2459,Simone,0,1,test,200,10,0,0
2460,Iva,0,0,test,200,0,0,0
2461,Mabelle,0,0,test,200,0,0,0
2462,Bennie,0,0,control,200,0,0,0
2463,Arnold,0,0,test,200,0,0,0
2464,Wilton,1,0,control,200,0,10,0
2465,Carole,0,0,test,200,0,0,0
2466,Howard,1,0,test,200,0,10,0
2467,Tyree,1,1,control,200,10,10,0
2468,Justine,1,0,test,200,0,10,0
2469,Marion,0,0,control,200,0,0,0
2470,Litzy,1,0,control,200,0,10,0
2471,Vicenta,0,0,control,200,0,0,0
2472,Lottie,0,0,test,200,0,0,0
2473,Lurline,0,0,control,200,0,0,0
2474,Trycia,1,0,test,200,0,11,0
2475,Maverick,0,0,test,200,0,0,0
2476,Colton,0,0,test,200,0,0,0
2477,Lura,1,0,test,200,0,11,0
2478,Rebekah,1,0,control,200,0,11,0
2479,Katelyn,1,1,test,200,11,11,0
2480,Lowell,0,0,control,200,0,0,0
2481,Dillon,0,0,control,200,0,0,0
2482,Beaulah,0,0,control,200,0,0,0
2483,Maribel,0,0,test,200,0,0,0
2484,Erich,0,0,test,200,0,0,0
2485,Carley,0,0,control,200,0,0,0
2486,Nathanial,0,0,control,200,0,0,0
2487,Golden,0,0,test,200,0,0,0
2488,Bernita,0,0,test,200,0,0,0
2489,Savion,0,0,test,200,0,0,0
2490,Enola,0,0,control,200,0,0,0
2491,Libbie,0,0,control,200,0,0,0
2492,Winifred,1,1,test,200,12,12,0
2493,Osvaldo,1,0,test,200,0,13,0
2494,Darrin,1,0,test,200,0,13,0
2495,Annabelle,0,0,control,200,0,0,0
2496,Jaquelin,0,0,control,200,0,0,0
2497,Margarita,1,0,control,200,0,13,0
2498,Presley,1,1,test,200,13,13,0
2499,Parker,0,0,control,200,0,0,0
2500,Jaydon,1,0,test,200,0,13,0
2501,Clement,1,0,control,200,0,13,0
2502,Shanel,1,0,control,200,0,13,0
2503,Uriah,0,0,control,200,0,0,0
2504,Marlen,1,1,test,200,13,13,0
2505,Lance,1,1,test,200,14,14,0
2506,Sibyl,1,0,control,200,0,14,0
2507,Janice,0,0,control,200,0,0,0
2508,Dustin,1,0,test,200,0,14,0
2509,Rolando,0,0,control,200,0,0,0
2510,Orland,0,0,test,200,0,0,0
2511,Francisco,0,0,test,200,0,0,0
2512,,0,0,test,200,0,0,0
2513,Ignatius,1,0,test,200,0,14,0
2514,Justen,1,0,test,200,0,14,0
2515,Earlene,1,1,control,200,14,14,0
2516,Reggie,0,0,control,200,0,0,0
2517,Aditya,0,0,test,200,0,0,0
2518,Josiane,1,0,test,200,0,15,0
2519,Antonina,0,0,test,200,0,0,0
2520,Roman,0,0,control,200,0,0,0
2521,Brennon,0,0,test,200,0,0,0
2522,Ezequiel,0,0,test,200,0,0,0
2523,Alfreda,1,0,control,200,0,15,0
2524,Braden,0,0,control,200,0,0,0
2525,Rebeca,1,0,control,200,0,15,0
2526,Milton,0,0,control,200,0,0,0
2527,Kendall,1,0,control,200,0,16,0
2528,Selena,0,0,control,200,0,0,0
2529,,0,0,test,200,0,0,0
2530,Ludwig,1,0,control,200,0,16,0
2531,Adalberto,0,0,control,200,0,0,0
2532,Jazmin,0,0,test,200,0,0,0
2533,Hellen,0,0,control,200,0,0,0
2534,Edythe,0,0,test,200,0,0,0
2535,Rory,0,0,test,200,0,0,0
2536,Dereck,1,0,control,200,0,16,0
2537,Teresa,0,1,control,200,16,0,0
2538,Alexanne,0,1,control,200,16,0,0
2539,Cristal,1,1,control,200,16,16,0
2540,Simone,1,0,test,200,0,17,0
2541,Valentine,0,0,test,200,0,0,0
2542,Julianne,1,0,test,200,0,17,0
2543,Noemie,0,0,control,200,0,0,0
2544,Alexandria,0,0,control,200,0,0,0
2545,Andreanne,0,0,test,200,0,0,0
2546,Devonte,1,0,control,200,0,17,0
2547,Icie,1,0,test,200,0,17,0
2548,Carmel,1,0,test,200,0,17,0
2549,Isadore,0,0,control,200,0,0,0
2550,Tania,0,0,test,200,0,0,0
2551,Nola,1,0,test,200,0,18,0
2552,Elroy,0,0,test,200,0,0,0
2553,Zoie,1,0,control,200,0,18,0
2554,Maxie,0,0,control,200,0,0,0
2555,Justice,0,0,test,200,0,0,0
2556,Ashtyn,0,0,control,200,0,0,0
2557,Hilma,0,0,control,200,0,0,0
2558,Madelynn,1,0,test,200,0,18,0
2559,Mittie,1,0,control,200,0,18,0
2560,Trever,1,0,test,200,0,18,0
2561,Izaiah,1,0,test,200,0,18,0
2562,Clarabelle,1,0,test,200,0,19,0
2563,Hillard,1,0,control,200,0,19,0
2564,Vallie,1,0,test,200,0,19,0
2565,Miller,0,0,control,200,0,0,0
2566,Kraig,1,0,test,200,0,19,0
2567,Gladys,1,0,control,200,0,19,0
2568,Winona,1,1,control,200,19,19,0
2569,Johnnie,0,0,control,200,0,0,0
2570,Noble,1,1,control,200,19,19,0
2571,Caesar,1,1,test,200,19,19,0
2572,Hoyt,1,0,control,200,0,19,0
2573,Carlo,0,0,test,200,0,0,0
2574,Sim,1,0,test,200,0,20,0
2575,Aimee,1,0,test,200,0,20,0
2576,Neoma,0,0,test,200,0,0,0
2577,Claude,0,0,control,200,0,0,0
2578,Blair,0,0,control,200,0,0,0
2579,Oswaldo,1,0,test,200,0,20,0
2580,Antonietta,0,0,test,200,0,0,0
2581,Adam,0,0,test,200,0,0,0
2582,Genesis,1,0,control,200,0,20,0
2583,Felipe,0,0,test,200,0,0,0
2584,Brenden,0,0,control,200,0,0,0
2585,Clare,0,0,control,200,0,0,0
2586,Torey,0,0,test,200,0,0,0
2587,Nigel,1,0,test,200,0,21,0
2588,Kelsie,0,0,control,200,0,0,0
2589,Gonzalo,0,0,test,200,0,0,0
2590,Rashad,0,0,test,200,0,0,0
2591,Lexi,1,1,test,200,21,21,0
2592,Maudie,0,0,test,200,0,0,0
2593,Delmer,1,1,control,200,21,21,0
2594,Aurore,0,0,control,200,0,0,0
2595,Esperanza,1,0,control,200,0,21,0
2596,Maud,1,0,test,200,0,21,0
2597,Hillard,0,0,control,200,0,0,0
2598,Gabriella,0,0,test,200,0,0,0
2599,Aaron,0,0,test,200,0,0,0
2600,Elyssa,0,0,control,200,0,0,0
2601,Dalton,1,0,test,200,0,22,0
2602,Fabian,0,0,control,200,0,0,0
2603,Karen,1,0,test,200,0,22,0
2604,Karen,0,0,test,200,0,0,0
2605,Mia,0,0,test,200,0,0,0
2606,Tamia,1,0,test,200,0,23,0
2607,Nils,1,0,control,200,0,23,0
2608,Kylie,1,0,test,200,0,23,0
2609,Lonny,0,0,control,200,0,0,0
2610,Trisha,1,0,control,200,0,23,0
2611,Barbara,0,0,test,200,0,0,0
2612,Melvin,0,0,control,200,0,0,0
2613,Arnulfo,0,0,test,200,0,0,0
2614,Alexanne,1,0,control,200,0,23,0
2615,Erling,0,0,test,200,0,0,0
2616,,0,0,control,200,0,0,0
2617,Jaquelin,1,0,test,200,0,0,0
2618,Lue,0,0,test,200,0,0,0
2619,Marcella,1,0,control,200,0,0,0
2620,Gregorio,1,1,control,200,0,0,0
2621,Johnnie,1,0,control,200,0,0,0
2622,Coralie,0,0,control,200,0,0,0
2623,Sigmund,1,0,control,200,0,0,0
2624,Deondre,0,0,control,200,0,0,0
2625,Margarette,1,0,test,200,0,0,0
2626,Eloy,0,0,test,200,0,0,0
2627,Kade,1,0,test,200,0,1,0
2628,Verner,1,1,test,200,1,1,0
2629,Euna,0,0,control,200,0,0,0
2630,Amparo,1,0,control,200,0,1,0
2631,Elaina,1,0,test,200,0,1,0
2632,Marcella,0,0,test,200,0,0,0
2633,Nina,0,0,test,200,0,0,0
2634,Keshawn,0,0,control,200,0,0,0
2635,Westley,0,0,test,200,0,0,0
2636,Corbin,0,0,test,200,0,0,0
2637,Zoie,0,0,control,200,0,0,0
2638,Moses,0,0,control,200,0,0,0
2639,Elliot,1,0,control,200,0,2,0
2640,Humberto,1,0,control,200,0,2,0
2641,George,1,1,control,200,2,2,0
2642,Reymundo,0,0,control,200,0,0,0
2643,Jamarcus,1,0,control,200,0,2,0
2644,Frank,1,0,control,200,0,2,0
2645,Richie,0,0,control,200,0,0,0
2646,Jalon,1,0,test,200,0,2,0
2647,Jeremy,0,0,control,200,0,0,0
2648,Jerel,1,0,test,200,0,3,0
2649,Jorge,0,0,control,200,0,0,0
2650,Megane,0,0,control,200,0,0,0
2651,Lorine,0,0,test,200,0,0,0
2652,Laisha,1,0,control,200,0,3,0
2653,Kennedi,0,0,test,200,0,0,0
2654,Pink,0,0,control,200,0,0,0
2655,Norwood,1,1,test,200,3,3,0
2656,Emerson,0,0,test,200,0,0,0
2657,Heath,0,0,control,200,0,0,0
2658,Quinn,0,0,control,200,0,0,0
2659,Laurence,1,0,test,200,0,4,0
2660,Destinee,1,0,control,200,0,4,0
2661,Deborah,1,0,test,200,0,4,0
2662,Felipe,0,0,control,200,0,0,0
2663,Grant,1,1,control,200,4,4,0
2664,Orion,1,0,control,200,0,4,0
2665,Hailie,0,0,control,200,0,0,0
2666,Bettye,0,0,test,200,0,0,0
2667,Monroe,1,0,control,200,0,4,0
2668,Gus,0,0,control,200,0,0,0
2669,Rhianna,1,0,test,200,0,4,0
2670,Jordi,0,0,test,200,0,0,0
2671,Cyrus,1,0,control,200,0,5,0
2672,Audie,1,0,control,200,0,5,0
2673,Gregorio,0,0,control,200,0,0,0
2674,Jarod,1,1,control,200,5,5,0
2675,Jaclyn,0,0,control,200,0,0,0
2676,Haylee,1,0,control,200,0,5,0
2677,Ellen,0,0,test,200,0,0,0
2678,Adrianna,1,0,test,200,0,5,0
2679,Jonas,0,0,control,200,0,0,0
2680,Uriel,1,0,test,200,0,5,0
2681,Leopold,0,0,control,200,0,0,0
2682,Abagail,1,0,control,200,0,6,0
2683,Coy,1,0,test,200,0,6,0
2684,Armando,0,0,control,200,0,0,0
2685,Romaine,0,0,control,200,0,0,0
2686,Glenda,0,0,control,200,0,0,0
2687,,0,0,test,200,0,0,0
2688,Stella,0,0,control,200,0,0,0
2689,Ila,0,0,test,200,0,0,0
2690,Jovani,0,0,test,200,0,0,0
2691,Cordell,1,0,test,200,0,6,0
2692,Alexandrea,1,0,test,200,0,6,0
2693,Kirsten,0,0,test,200,0,0,0
2694,Kirk,0,0,test,200,0,0,0
2695,Raoul,1,0,control,200,0,7,0
2696,Salma,1,0,test,200,0,7,0
2697,Jakayla,1,1,test,200,7,7,0
2698,Kiley,0,0,test,200,0,0,0
2699,Camryn,0,0,test,200,0,0,0
2700,Lottie,1,1,control,200,7,7,0
2701,Abigayle,0,0,test,200,0,0,0
2702,Augusta,1,0,control,200,0,7,0
2703,Asa,1,0,control,200,0,7,0
2704,Alyson,0,0,control,200,0,0,0
2705,Thomas,1,0,control,200,0,7,0
2706,Elissa,1,0,test,200,0,7,0
2707,Layne,0,0,control,200,0,0,0
2708,Ettie,1,0,control,200,0,8,0
2709,Rosario,0,0,control,200,0,0,0
2710,Bart,0,0,test,200,0,0,0
2711,Raina,0,0,test,200,0,0,0
2712,Kirstin,0,0,control,200,0,0,0
2713,Monica,0,0,test,200,0,0,0
2714,Leann,1,0,test,200,0,8,0
2715,Alison,1,0,test,200,0,8,0
2716,Orland,1,1,test,200,8,8,0
2717,Matteo,1,0,control,200,0,8,0
2718,Felix,0,0,test,200,0,0,0
2719,Lorenza,0,0,test,200,0,0,0
2720,Vida,1,0,test,200,0,9,0
2721,Isabel,1,0,control,200,0,9,0
2722,Katrine,0,0,control,200,0,0,0
2723,Kory,0,0,control,200,0,0,0
2724,Sabrina,0,0,control,200,0,0,0
2725,Mozelle,0,0,control,200,0,0,0
2726,Enoch,0,0,test,200,0,0,0
2727,Estella,0,0,test,200,0,0,0
2728,Jadon,0,0,test,200,0,0,0
2729,Brad,0,0,control,200,0,0,0
2730,Providenci,0,0,control,200,0,0,0
2731,Orrin,0,0,test,200,0,0,0
2732,Tre,1,0,test,200,0,10,0
2733,Serenity,0,0,test,200,0,0,0
2734,Georgianna,0,0,control,200,0,0,0
2735,Eliseo,1,0,control,200,0,10,0
2736,Orion,0,0,control,200,0,0,0
2737,Genesis,1,0,test,200,0,10,0
2738,Jean,0,0,test,200,0,0,0
2739,Iliana,0,0,control,200,0,0,0
2740,Eldora,1,0,test,200,0,10,0
2741,Raymond,0,0,control,200,0,0,0
2742,Kaylin,0,0,control,200,0,0,0
2743,Josiah,1,0,test,200,0,11,0
2744,Katelin,0,0,control,200,0,0,0
2745,Gwendolyn,0,0,control,200,0,0,0
2746,Estell,1,0,control,200,0,11,0
2747,Dorcas,0,0,control,200,0,0,0
2748,Deontae,0,0,test,200,0,0,0
2749,Camron,0,0,test,200,0,0,0
2750,Adrian,0,0,control,200,0,0,0
2751,Cary,0,0,test,200,0,0,0
2752,Nikita,0,0,test,200,0,0,0
2753,Janick,1,1,control,200,12,12,0
2754,Hassan,0,0,test,200,0,0,0
2755,Rossie,1,0,control,200,0,12,0
2756,Dora,0,0,test,200,0,0,0
2757,Elbert,0,0,control,200,0,0,0
2758,Winona,0,0,control,200,0,0,0
2759,Sterling,0,0,control,200,0,0,0
2760,Amie,0,0,control,200,0,0,0
2761,,0,0,test,200,0,0,0
2762,Jamir,0,0,test,200,0,0,0
2763,Marcel,1,0,control,200,0,13,0
2764,Veronica,0,1,control,200,13,0,0
2765,Saul,1,0,control,200,0,13,0
2766,King,0,0,test,200,0,0,0
2767,Marshall,1,0,control,200,0,13,0
2768,Lavada,1,0,test,200,0,13,0
2769,Katlyn,1,0,control,200,0,13,0
2770,Akeem,0,0,test,200,0,0,0
2771,Arianna,1,0,test,200,0,13,0
2772,Kiera,1,0,control,200,0,13,0
2773,Nona,0,0,test,200,0,0,0
2774,Jayce,0,0,control,200,0,0,0
2775,Golden,0,0,control,200,0,0,0
2776,Emil,1,0,test,200,0,14,0
2777,Rasheed,1,0,control,200,0,14,0
2778,Alden,0,0,test,200,0,0,0
2779,Leon,1,1,control,200,14,14,0
2780,Maxime,0,0,control,200,0,0,0
2781,Aniya,1,0,test,200,0,14,0
2782,Henriette,0,0,test,200,0,0,0
2783,Savanah,1,1,test,200,14,14,0
2784,Alessandra,1,0,control,200,0,14,0
2785,Adelia,0,0,control,200,0,0,0
2786,Hassan,1,0,control,200,0,14,0
2787,Naomie,1,0,control,200,0,15,0
2788,Dayton,1,0,control,200,0,15,0
2789,Jettie,0,1,test,200,15,0,0
2790,Dina,0,0,test,200,0,0,0
2791,Angela,1,0,control,200,0,15,0
2792,Howard,0,0,control,200,0,0,0
2793,Rosetta,1,0,test,200,0,15,0
2794,Trudie,0,0,control,200,0,0,0
2795,Murphy,1,0,test,200,0,15,0
2796,Velma,0,0,control,200,0,0,0
2797,Gracie,1,0,test,200,0,15,0
2798,Candelario,0,0,control,200,0,0,0
2799,Dell,0,0,control,200,0,0,0
2800,,0,0,control,200,0,0,0
2801,D'angelo,1,0,test,200,0,16,0
2802,Fatima,0,1,control,200,16,0,0
2803,Jarrod,0,0,test,200,0,0,0
2804,Doris,1,1,test,200,16,16,0
2805,Noelia,0,0,control,200,0,0,0
2806,Noe,1,0,test,200,0,16,0
2807,Rupert,0,0,test,200,0,0,0
2808,Aidan,1,0,test,200,0,16,0
2809,Emmanuelle,0,0,control,200,0,0,0
2810,Katheryn,0,0,test,200,0,0,0
2811,Helene,1,0,test,200,0,17,0
2812,Ross,1,0,control,200,0,17,0
2813,Doyle,0,0,test,200,0,0,0
2814,Rasheed,0,1,control,200,17,0,0
2815,Tyshawn,1,0,test,200,0,17,0
2816,Pierre,1,0,control,200,0,17,0
2817,Icie,1,0,test,200,0,17,0
2818,Ressie,0,0,test,200,0,0,0
2819,Addie,0,0,test,200,0,0,0
2820,Florence,1,0,test,200,0,17,0
2821,Danyka,0,0,control,200,0,0,0
2822,Jannie,1,0,test,200,0,17,0
2823,Norene,0,0,control,200,0,0,0
2824,Luis,0,0,control,200,0,0,0
2825,Aurore,0,0,test,200,0,0,0
2826,Mariano,0,0,test,200,0,0,0
2827,Maurine,0,0,test,200,0,0,0
2828,Raoul,1,0,control,200,0,18,0
2829,Eloisa,1,0,test,200,0,18,0
2830,Luis,1,0,control,200,0,18,0
2831,Kailey,0,0,test,200,0,0,0
2832,Celestino,1,1,control,200,18,18,0
2833,Brendan,1,0,control,200,0,18,0
2834,Dayne,0,0,test,200,0,0,0
2835,Eric,1,0,control,200,0,19,0
2836,Raymundo,1,0,control,200,0,19,0
2837,Delfina,1,1,test,200,19,19,0
2838,Tatum,1,0,test,200,0,19,0
2839,Destiney,0,0,test,200,0,0,0
2840,Laury,1,0,control,200,0,19,0
2841,Sarina,0,0,control,200,0,0,0
2842,Sid,0,0,control,200,0,0,0
2843,Bernice,1,0,test,200,0,19,0
2844,Tyrese,1,0,control,200,0,19,0
2845,Efren,1,0,test,200,0,19,0
2846,Al,0,0,control,200,0,0,0
2847,Brandon,0,1,control,200,20,0,0
2848,Jamaal,1,0,test,200,0,20,0
2849,Estefania,0,0,test,200,0,0,0
2850,Cassie,0,0,control,200,0,0,0
2851,Amaya,1,0,test,200,0,20,0
2852,,0,0,control,200,0,0,0
2853,Wilhelmine,1,0,test,200,0,20,0
2854,Glen,0,0,control,200,0,0,0
2855,Alene,0,0,test,200,0,0,0
2856,Violette,1,0,test,200,0,20,0
2857,Abe,0,0,test,200,0,0,0
2858,Elisa,1,0,test,200,0,20,0
2859,Anne,0,0,test,200,0,0,0
2860,Ayla,0,0,test,200,0,0,0
2861,Twila,0,0,control,200,0,0,0
2862,Tanya,1,1,control,200,21,21,0
2863,Reanna,0,0,control,200,0,0,0
2864,Edwina,0,0,test,200,0,0,0
2865,Ike,1,0,control,200,0,21,0
2866,Ernie,1,0,test,200,0,21,0
2867,Berry,0,0,control,200,0,0,0
2868,Arlene,1,0,control,200,0,21,0
2869,Jan,0,0,test,200,0,0,0
2870,Xzavier,1,0,control,200,0,22,0
2871,Camylle,0,0,control,200,0,0,0
2872,Mabelle,1,0,test,200,0,22,0
2873,Keara,0,0,control,200,0,0,0
2874,Clare,1,0,test,200,0,22,0
2875,Corine,1,1,test,200,22,22,0
2876,Krista,0,0,control,200,0,0,0
2877,Clark,0,0,control,200,0,0,0
2878,Erika,0,0,test,200,0,0,0
2879,Emilie,1,0,test,200,0,22,0
2880,Tomasa,0,0,control,200,0,0,0
2881,Marietta,0,0,control,200,0,0,0
2882,Gracie,0,0,test,200,0,0,0
2883,Thurman,0,0,test,200,0,0,0
2884,Laury,0,0,test,200,0,0,0
2885,Keara,0,0,test,200,0,0,0
2886,Karl,0,0,control,200,0,0,0
2887,Jerrell,1,0,test,200,0,23,0
2888,Orrin,0,0,control,200,0,0,0
2889,Juliet,0,0,test,200,0,0,0
2890,Andres,0,0,test,200,0,0,0
2891,Polly,0,0,control,200,0,0,0
2892,Damaris,1,0,control,200,0,23,0
2893,Johnson,0,0,control,200,0,0,0
2894,Mariah,0,0,control,200,0,0,0
2895,Bell,1,0,test,200,0,0,0
2896,Cyrus,1,0,test,200,0,0,0
2897,Wilber,0,0,test,200,0,0,0
2898,Camryn,0,0,control,200,0,0,0
2899,Cary,0,0,control,200,0,0,0
