Caller_ID,Session,First_Name,Last_Name,Street,City,Address,Zipcode,Email,Incoming_Phone,Contact_Phone,Test_Control,Date,Time,Days_in_Between,In_Co,In_Em,Int_T_Email,Int_T_State
91658756KNAKEWLT,2014.01.10 22:41:46,,,,,,,,(336)-844-7287,(336)-844-7287,control,1/10/2014,10:41 PM,200,(336)-844-7287(336)-844-7287,(336)-844-7287,0,0
41078101JRKLZACN,2014.01.10 22:48:12,Nathanial,,,,,,,(404)-076-4968,(404)-076-4968,control,1/10/2014,10:48 PM,200,(404)-076-4968(404)-076-4968,(404)-076-4968,0,0
85676490XQEPAPJL,2014.01.10 22:51:39,Jeramie,,,,,,,(331)-409-9529,(331)-409-9529,test,1/10/2014,10:51 PM,200,(331)-409-9529(331)-409-9529,(331)-409-9529,0,0
29372390MOXDYSIT,2014.01.10 22:55:02,Rozella,,,Vitoport,AL,,,(903)-097-3526,(903)-097-3526,test,1/10/2014,10:55 PM,200,(903)-097-3526(903)-097-3526,(903)-097-3526,0,22
91075894EHFXIGWF,2014.01.10 23:06:13,Mazie,,,,MO,,,(215)-225-3784,(215)-225-3784,control,1/10/2014,11:06 PM,200,(215)-225-3784(215)-225-3784,(215)-225-3784,0,23
55838237GQYFRGCW,2014.01.10 23:10:44,Sophia,Streich,,,MT,31861,mr.kennethfennell2009@secretarias.com,(339)-545-1575,(339)-545-1575,test,1/10/2014,11:10 PM,200,(339)-545-1575(339)-545-1575,(339)-545-1575mr.kennethfennell2009@secretarias.com,23,23
80776475OTFOWFTS,2014.01.10 23:15:35,Kiara,Keebler,,,,,,(407)-815-8913,(407)-815-8913,test,1/10/2014,11:15 PM,200,(407)-815-8913(407)-815-8913,(407)-815-8913,0,0
06872904TSVRKYAI,2014.01.10 23:24:14,Cristal,,,,OR,,,(270)-049-2495,(270)-049-2495,test,1/10/2014,11:24 PM,200,(270)-049-2495(270)-049-2495,(270)-049-2495,0,23
29583734XEOMOLII,2014.01.10 23:30:30,Angelo,,,,ME,,,(662)-296-1554,(662)-296-1554,control,1/10/2014,11:30 PM,200,(662)-296-1554(662)-296-1554,(662)-296-1554,0,23
18132511GVJCRZZO,2014.01.10 23:34:03,Milan,,,,,,,(907)-601-8160,(907)-601-8160,control,1/10/2014,11:34 PM,200,(907)-601-8160(907)-601-8160,(907)-601-8160,0,0
34447686OUXJUGZM,2014.01.10 23:40:39,Tressa,,,,OH,,,(517)-546-3963,(517)-546-3963,test,1/10/2014,11:40 PM,200,(517)-546-3963(517)-546-3963,(517)-546-3963,0,23
25151639ESFSGOXC,2014.01.10 23:44:20,Demond,,,,WV,,,(630)-044-5118,(630)-044-5118,test,1/10/2014,11:44 PM,200,(630)-044-5118(630)-044-5118,(630)-044-5118,0,23
93744274YTYBYLGF,2014.01.10 23:47:41,Anjali,,,,,,,(802)-736-8012,(802)-736-8012,test,1/10/2014,11:47 PM,200,(802)-736-8012(802)-736-8012,(802)-736-8012,0,0
37040427XCHNXDXT,2014.01.10 23:52:46,Mabelle,Schuppe,900 Leda Roads,Jedediahton,NM,39323-6398,info_barclaysbank@upmail.us,(660)-972-5833,(660)-972-5833,control,1/10/2014,11:52 PM,200,(660)-972-5833(660)-972-5833,(660)-972-5833info_barclaysbank@upmail.us,23,23
64938494FABNWUWK,2014.01.10 23:57:16,Otis,,,,,,,(206)-985-8925,(206)-985-8925,test,1/10/2014,11:57 PM,200,(206)-985-8925(206)-985-8925,(206)-985-8925,0,0
20390482FSIOLMEW,2014.01.11 00:02:14,Fletcher,,,,,,,(858)-036-5515,(858)-036-5515,control,1/11/2014,12:02 AM,200,(858)-036-5515(858)-036-5515,(858)-036-5515,0,0
62934080WSMHNDGN,2014.01.11 00:08:17,Kiera,,,,,,,(215)-799-7095,(215)-799-7095,control,1/11/2014,12:08 AM,200,(215)-799-7095(215)-799-7095,(215)-799-7095,0,0
40680215AWQJYHNE,2014.01.11 00:11:51,Ari,,,,,,,(907)-901-3579,(907)-901-3579,test,1/11/2014,12:11 AM,200,(907)-901-3579(907)-901-3579,(907)-901-3579,0,0
45627388JTBOENOB,2014.01.11 00:16:47,Cade,,,,,,,(661)-350-3806,(661)-350-3806,control,1/11/2014,12:16 AM,200,(661)-350-3806(661)-350-3806,(661)-350-3806,0,0
69302398NGTTOTZE,2014.01.11 00:22:43,Berniece,Waters,,,,,,(517)-907-6653,(517)-907-6653,test,1/11/2014,12:22 AM,200,(517)-907-6653(517)-907-6653,(517)-907-6653,0,0
46933001ZSCIGNSL,2014.01.11 00:29:00,Bridgette,,,,,,,(361)-319-1542,(361)-319-1542,control,1/11/2014,12:29 AM,200,(361)-319-1542(361)-319-1542,(361)-319-1542,0,0
76869777HLLLFUGR,2014.01.11 00:34:24,Isabel,,,,,,,(505)-278-4666,(505)-278-4666,control,1/11/2014,12:34 AM,200,(505)-278-4666(505)-278-4666,(505)-278-4666,0,0
54507172IMHWPMLH,2014.01.11 00:39:45,Mario,,,,VA,,,(762)-728-4471,(762)-728-4471,test,1/11/2014,12:39 AM,200,(762)-728-4471(762)-728-4471,(762)-728-4471,0,0
06943864DOPJIHDT,2014.01.11 00:44:20,Katharina,Hirthe,,,GA,,jamalbinfaisal22222222222222222@yahoo.co.jp,(510)-902-4650,(510)-902-4650,test,1/11/2014,12:44 AM,200,(510)-902-4650(510)-902-4650,(510)-902-4650jamalbinfaisal22222222222222222@yahoo.co.jp,0,0
94245276MPDJCJJU,2014.01.11 00:48:03,Rylan,,,,CA,,,(360)-263-5885,(360)-263-5885,test,1/11/2014,12:48 AM,200,(360)-263-5885(360)-263-5885,(360)-263-5885,0,0
98188123HLJTATND,2014.01.11 00:53:42,Reyna,,,,,,,(831)-858-6230,(831)-858-6230,test,1/11/2014,12:53 AM,200,(831)-858-6230(831)-858-6230,(831)-858-6230,0,0
71313118CYIHVDMF,2014.01.11 00:57:20,Payton,,,,,,,(504)-581-0084,(504)-581-0084,test,1/11/2014,12:57 AM,200,(504)-581-0084(504)-581-0084,(504)-581-0084,0,0
25098271XQWSSBPP,2014.01.11 01:02:49,Sandra,,,,,,,(754)-800-8281,(754)-800-8281,test,1/11/2014,1:02 AM,200,(754)-800-8281(754)-800-8281,(754)-800-8281,0,0
66812672ZEBKIQVP,2014.01.11 01:07:07,Judson,Konopelski,,,,,,(574)-126-0008,(574)-126-0008,test,1/11/2014,1:07 AM,200,(574)-126-0008(574)-126-0008,(574)-126-0008,0,0
89376105YDYPTZWI,2014.01.11 01:16:51,Bertha,Ziemann,,,,,,(443)-049-3209,(443)-049-3209,test,1/11/2014,1:16 AM,200,(443)-049-3209(443)-049-3209,(443)-049-3209,0,0
39884744EAUZFULE,2014.01.11 01:22:21,Wendell,,,,,,,(828)-720-9289,(828)-720-9289,test,1/11/2014,1:22 AM,200,(828)-720-9289(828)-720-9289,(828)-720-9289,0,0
41508538CRVFZKQA,2014.01.11 01:27:11,Presley,,,,UT,,,(847)-562-7653,(847)-562-7653,control,1/11/2014,1:27 AM,200,(847)-562-7653(847)-562-7653,(847)-562-7653,0,1
09547161RZLOKTPA,2014.01.11 01:31:16,Dessie,Hyatt,,Kassulkebury,KS,89715,,(903)-485-7138,(903)-485-7138,control,1/11/2014,1:31 AM,200,(903)-485-7138(903)-485-7138,(903)-485-7138,0,1
36313626MAVIPGVG,2014.01.11 01:37:21,Maud,Kemmer,,,,,,(775)-443-9458,(775)-443-9458,control,1/11/2014,1:37 AM,200,(775)-443-9458(775)-443-9458,(775)-443-9458,0,0
26754873KFKDBJGA,2014.01.11 01:41:49,Etha,Herzog,,,,,ambenjamin@myself.com,(718)-418-7618,(718)-418-7618,control,1/11/2014,1:41 AM,200,(718)-418-7618(718)-418-7618,(718)-418-7618ambenjamin@myself.com,1,0
10891028GCJDNLLM,2014.01.11 01:46:57,Glennie,,,,,,mrmensah_1992@live.com,(949)-340-9673,(949)-340-9673,control,1/11/2014,1:46 AM,200,(949)-340-9673(949)-340-9673,(949)-340-9673mrmensah_1992@live.com,1,0
80660104GHKIQUEY,2014.01.11 01:53:34,Ali,Dooley,,,ME,,,(667)-160-7651,(667)-160-7651,test,1/11/2014,1:53 AM,200,(667)-160-7651(667)-160-7651,(667)-160-7651,0,1
87993202ICNBEFDS,2014.01.11 01:59:03,Mckenzie,,,,,,,(515)-378-4039,(515)-378-4039,test,1/11/2014,1:59 AM,200,(515)-378-4039(515)-378-4039,(515)-378-4039,0,0
89382104WCQCROPT,2014.01.11 02:03:06,Claudia,Roberts,,,,,,(719)-271-6458,(719)-271-6458,test,1/11/2014,2:03 AM,200,(719)-271-6458(719)-271-6458,(719)-271-6458,0,0
02466887WFCCXAUZ,2014.01.11 02:08:25,Karelle,,8135 Reuben River,,,,,(708)-923-5403,(708)-923-5403,control,1/11/2014,2:08 AM,200,(708)-923-5403(708)-923-5403,(708)-923-5403,0,0
90326852VWWJXWBV,2014.01.11 02:13:18,Aniyah,,,,,,,(540)-252-3780,(540)-252-3780,control,1/11/2014,2:13 AM,200,(540)-252-3780(540)-252-3780,(540)-252-3780,0,0
02820928WYRLGYEE,2014.01.11 02:18:19,Jevon,,,,SC,,,(512)-922-8880,(512)-922-8880,test,1/11/2014,2:18 AM,200,(512)-922-8880(512)-922-8880,(512)-922-8880,0,2
74168138BIEXWKXI,2014.01.11 02:22:53,Jacey,,,,IL,,,(503)-471-4162,(503)-471-4162,control,1/11/2014,2:22 AM,200,(503)-471-4162(503)-471-4162,(503)-471-4162,0,2
66313741BAJTMZVU,2014.01.11 02:29:05,,,,,,,,(386)-843-1982,(386)-843-1982,control,1/11/2014,2:29 AM,200,(386)-843-1982(386)-843-1982,(386)-843-1982,0,0
98364456GDDZZSZJ,2014.01.11 02:34:20,Nya,Hintz,,,NV,,,(815)-761-8949,(815)-761-8949,control,1/11/2014,2:34 AM,200,(815)-761-8949(815)-761-8949,(815)-761-8949,0,2
39833933OJPPWQCO,2014.01.11 02:40:58,Lilian,Schmeler,,,,,,(541)-963-7988,(541)-963-7988,test,1/11/2014,2:40 AM,200,(541)-963-7988(541)-963-7988,(541)-963-7988,0,0
98032782TMOUSLFS,2014.01.11 02:44:54,Henry,,,,,,,(414)-206-2404,(414)-206-2404,control,1/11/2014,2:44 AM,200,(414)-206-2404(414)-206-2404,(414)-206-2404,0,0
79959609TEYKWNPL,2014.01.11 02:49:04,Elza,Oberbrunner,7568 Gleason Lights,North Iketon,AR,63776-3153,larryobiecobankplc02@yahoo.es,(636)-235-9933,(307)-085-3749,test,1/11/2014,2:49 AM,200,(636)-235-9933(307)-085-3749,(636)-235-9933larryobiecobankplc02@yahoo.es,2,2
52427423NNOIJAKC,2014.01.11 02:54:27,Cole,,,,,,,(781)-680-4149,(781)-680-4149,control,1/11/2014,2:54 AM,200,(781)-680-4149(781)-680-4149,(781)-680-4149,0,0
55405983YUGKEBRH,2014.01.11 02:57:56,Ariane,,,,,,,(570)-415-1101,(570)-415-1101,test,1/11/2014,2:57 AM,200,(570)-415-1101(570)-415-1101,(570)-415-1101,0,0
19414464XWNOOVCN,2014.01.11 03:04:20,Mckayla,Stokes,,,,,,(614)-948-6307,(614)-948-6307,control,1/11/2014,3:04 AM,200,(614)-948-6307(614)-948-6307,(614)-948-6307,0,0
36170390CNQCIVTF,2014.01.11 03:10:31,Jacinthe,,,,,,,(774)-169-6049,(774)-169-6049,control,1/11/2014,3:10 AM,200,(774)-169-6049(774)-169-6049,(774)-169-6049,0,0
70285363LXLOBEIW,2014.01.11 03:14:08,Lelah,,,,,,,(936)-932-3611,(936)-932-3611,control,1/11/2014,3:14 AM,200,(936)-932-3611(936)-932-3611,(936)-932-3611,0,0
46519748QMKMJTUN,2014.01.11 03:24:33,Gus,Hodkiewicz,,,,,,(646)-920-6343,(646)-920-6343,test,1/11/2014,3:24 AM,200,(646)-920-6343(646)-920-6343,(646)-920-6343,0,0
27125508VGRUOFVG,2014.01.11 03:29:53,Samanta,,,,,,,(260)-767-7054,(260)-767-7054,control,1/11/2014,3:29 AM,200,(260)-767-7054(260)-767-7054,(260)-767-7054,0,0
92113808BQRCOZJI,2014.01.11 03:36:29,Jacquelyn,,,,,,,(908)-024-8526,(954)-622-7444,test,1/11/2014,3:36 AM,200,(908)-024-8526(954)-622-7444,(908)-024-8526,0,0
10288879ZZFNMOGH,2014.01.11 03:40:47,Brandy,Sauer,,,,,,(912)-103-2443,(912)-103-2443,test,1/11/2014,3:40 AM,200,(912)-103-2443(912)-103-2443,(912)-103-2443,0,0
74596954TKXEEBCI,2014.01.11 03:44:26,Alejandra,Trantow,,,,,,(712)-171-6800,(712)-171-6800,control,1/11/2014,3:44 AM,200,(712)-171-6800(712)-171-6800,(712)-171-6800,0,0
72325157XXZYZYUQ,2014.01.11 03:48:32,Celine,Purdy,,,,,,(912)-094-8758,(912)-094-8758,test,1/11/2014,3:48 AM,200,(912)-094-8758(912)-094-8758,(912)-094-8758,0,0
29869575STYMOVIN,2014.01.11 03:54:35,Waylon,,,,,,,(248)-348-2639,(248)-348-2639,control,1/11/2014,3:54 AM,200,(248)-348-2639(248)-348-2639,(248)-348-2639,0,0
89636935BGTVZLHN,2014.01.11 04:00:01,Guiseppe,Williamson,76423 Wintheiser Field,Brendanview,NC,61620-2479,million.euro@club-internet.fr,(786)-652-1146,(989)-605-8908,control,1/11/2014,4:00 AM,200,(786)-652-1146(989)-605-8908,(786)-652-1146million.euro@club-internet.fr,4,4
30688015KYHMHAFZ,2014.01.11 04:05:42,Willie,,,,,,,(309)-982-4539,(309)-982-4539,control,1/11/2014,4:05 AM,200,(309)-982-4539(309)-982-4539,(309)-982-4539,0,0
08337537FGSXMMHJ,2014.01.11 04:11:17,Cullen,Hegmann,,,KY,,,(424)-707-6273,(424)-707-6273,control,1/11/2014,4:11 AM,200,(424)-707-6273(424)-707-6273,(424)-707-6273,0,4
04823180VHNMTSBU,2014.01.11 04:17:53,Branson,,,,,,,(567)-716-2070,(567)-716-2070,control,1/11/2014,4:17 AM,200,(567)-716-2070(567)-716-2070,(567)-716-2070,0,0
57254453LUSHMLIG,2014.01.11 04:22:51,Helena,Mertz,,,,,mrsmemunaw.16@msn.com,(432)-641-6682,(432)-641-6682,test,1/11/2014,4:22 AM,200,(432)-641-6682(432)-641-6682,(432)-641-6682mrsmemunaw.16@msn.com,4,0
57242936YVZOOGUO,2014.01.11 04:28:33,Peyton,Simonis,7369 Ernser Land,Lebsackfort,IL,14506-6474,office03210@att.net,(423)-337-5969,(423)-337-5969,control,1/11/2014,4:28 AM,200,(423)-337-5969(423)-337-5969,(423)-337-5969office03210@att.net,4,4
44255454FWSZHLJT,2014.01.11 04:32:52,Timothy,Rolfson,,,DE,,,(574)-114-3631,(574)-114-3631,control,1/11/2014,4:32 AM,200,(574)-114-3631(574)-114-3631,(574)-114-3631,0,4
70838096NUNBEVCH,2014.01.11 04:38:12,Bennett,,,,NY,14545-7684,,(907)-256-8993,(907)-256-8993,control,1/11/2014,4:38 AM,200,(907)-256-8993(907)-256-8993,(907)-256-8993,0,4
08105896XWNTBOPQ,2014.01.11 04:43:19,Cornell,Marquardt,,,,,,(941)-448-1029,(941)-448-1029,test,1/11/2014,4:43 AM,200,(941)-448-1029(941)-448-1029,(941)-448-1029,0,0
58088716ZLJUOWPF,2014.01.11 04:49:07,Zita,,,,NY,17216-0209,,(308)-534-9882,(308)-534-9882,test,1/11/2014,4:49 AM,200,(308)-534-9882(308)-534-9882,(308)-534-9882,0,4
65500614DPZSYQHB,2014.01.11 04:53:25,Monty,,,,,,,(856)-541-7572,(856)-541-7572,test,1/11/2014,4:53 AM,200,(856)-541-7572(856)-541-7572,(856)-541-7572,0,0
77584461OTDLTLCK,2014.01.11 04:58:24,Cleta,Hackett,,,,,,(775)-610-0371,(775)-610-0371,control,1/11/2014,4:58 AM,200,(775)-610-0371(775)-610-0371,(775)-610-0371,0,0
06246639SLKEAFGM,2014.01.11 05:02:23,Fanny,Klocko,,,AK,,,(774)-269-2682,(774)-269-2682,test,1/11/2014,5:02 AM,200,(774)-269-2682(774)-269-2682,(774)-269-2682,0,5
55129122KKMKQBEY,2014.01.11 05:06:56,Bettye,,,,,,,(870)-948-0173,(870)-948-0173,control,1/11/2014,5:06 AM,200,(870)-948-0173(870)-948-0173,(870)-948-0173,0,0
06028515WDAXLZIA,2014.01.11 05:12:47,Uriel,Wyman,,,,,,(603)-119-8946,(603)-119-8946,test,1/11/2014,5:12 AM,200,(603)-119-8946(603)-119-8946,(603)-119-8946,0,0
97044366VERAPSYD,2014.01.11 05:16:14,Shanel,,,,TN,,,(309)-048-0664,(309)-048-0664,control,1/11/2014,5:16 AM,200,(309)-048-0664(309)-048-0664,(309)-048-0664,0,5
98009199CPAHDQRQ,2014.01.11 05:20:23,Ted,Hoppe,403 Streich Village,Mafaldaberg,MA,57723,george_abbey2008@yahoo.fr,(606)-835-1536,(606)-835-1536,test,1/11/2014,5:20 AM,200,(606)-835-1536(606)-835-1536,(606)-835-1536george_abbey2008@yahoo.fr,5,5
79890319PLKBTZOW,2014.01.11 05:25:35,Delbert,,,,,,,(920)-577-8409,(920)-577-8409,test,1/11/2014,5:25 AM,200,(920)-577-8409(920)-577-8409,(920)-577-8409,0,0
51374740WMWYHRTS,2014.01.11 05:31:50,Elmore,,,,,,,(217)-922-8762,(217)-922-8762,test,1/11/2014,5:31 AM,200,(217)-922-8762(217)-922-8762,(217)-922-8762,0,0
71993669XJHFHSNC,2014.01.11 05:36:24,Mauricio,Welch,,,NV,45065-1175,,(206)-590-3423,(325)-659-0896,control,1/11/2014,5:36 AM,200,(206)-590-3423(325)-659-0896,(206)-590-3423,0,5
45549046UCFNMUVA,2014.01.11 05:41:14,Jada,Brekke,,,,,,(848)-889-5828,(848)-889-5828,control,1/11/2014,5:41 AM,200,(848)-889-5828(848)-889-5828,(848)-889-5828,0,0
87319191KSEYVBTO,2014.01.11 05:46:30,Nels,,,,,,,(239)-672-0957,(239)-672-0957,control,1/11/2014,5:46 AM,200,(239)-672-0957(239)-672-0957,(239)-672-0957,0,0
42761380LNARUSAB,2014.01.11 05:53:07,Bryon,,,,,,,(281)-069-6365,(281)-069-6365,control,1/11/2014,5:53 AM,200,(281)-069-6365(281)-069-6365,(281)-069-6365,0,0
53584615DBSFFZEZ,2014.01.11 05:59:43,Ellsworth,,,,,,,(860)-332-0397,(314)-555-9950,test,1/11/2014,5:59 AM,200,(860)-332-0397(314)-555-9950,(860)-332-0397,0,0
79864705NAWFRNYN,2014.01.11 06:03:18,Kendrick,,,,,,,(646)-783-2122,(646)-783-2122,control,1/11/2014,6:03 AM,200,(646)-783-2122(646)-783-2122,(646)-783-2122,0,0
46325042HDHLZJAQ,2014.01.11 06:08:03,Nikki,Braun,,,,,,(254)-519-7568,(254)-519-7568,control,1/11/2014,6:08 AM,200,(254)-519-7568(254)-519-7568,(254)-519-7568,0,0
00139640GKQTMGMV,2014.01.11 06:13:44,Amely,Gutmann,,,,,dataoff01@att.net,(858)-922-1994,(205)-497-7190,test,1/11/2014,6:13 AM,200,(858)-922-1994(205)-497-7190,(858)-922-1994dataoff01@att.net,6,0
50471743GNNJTNFU,2014.01.11 06:20:09,Cara,,,,,,,(720)-169-6760,(651)-028-7919,control,1/11/2014,6:20 AM,200,(720)-169-6760(651)-028-7919,(720)-169-6760,0,0
76548453ELLGTMXW,2014.01.11 06:24:20,Lawrence,,,,,,,(949)-702-2405,(949)-702-2405,test,1/11/2014,6:24 AM,200,(949)-702-2405(949)-702-2405,(949)-702-2405,0,0
48883125HOZAMLXS,2014.01.11 06:28:00,Leila,,,,,,,(270)-024-2433,(270)-024-2433,control,1/11/2014,6:28 AM,200,(270)-024-2433(270)-024-2433,(270)-024-2433,0,0
70060919GDUXSSZQ,2014.01.11 06:33:38,,Farrell,,,,,,(714)-241-2118,(714)-241-2118,test,1/11/2014,6:33 AM,200,(714)-241-2118(714)-241-2118,(714)-241-2118,0,0
15078923SXVTZHAZ,2014.01.11 06:37:23,Selmer,,,,,,jchamber.firm@live.com,(475)-238-3645,(475)-238-3645,control,1/11/2014,6:37 AM,200,(475)-238-3645(475)-238-3645,(475)-238-3645jchamber.firm@live.com,6,0
52345317BIZTIBYM,2014.01.11 06:42:46,Marielle,,,,,,,(910)-104-0157,(910)-104-0157,control,1/11/2014,6:42 AM,200,(910)-104-0157(910)-104-0157,(910)-104-0157,0,0
83957508HESLUWVG,2014.01.11 06:48:59,Reva,Ziemann,,,AL,52771,lakslf@blumail.org,(918)-373-3053,(815)-680-2192,control,1/11/2014,6:48 AM,200,(918)-373-3053(815)-680-2192,(918)-373-3053lakslf@blumail.org,6,6
63414844JRPNELOJ,2014.01.11 06:55:27,Benedict,Heidenreich,,,,,,(660)-457-5282,(660)-457-5282,test,1/11/2014,6:55 AM,200,(660)-457-5282(660)-457-5282,(660)-457-5282,0,0
73659637RYRSVHUM,2014.01.11 07:00:57,Tianna,Aufderhar,,,,,ecowasdonationsdeliverycentre@yahoo.it,(415)-012-0161,(415)-012-0161,test,1/11/2014,7:00 AM,200,(415)-012-0161(415)-012-0161,(415)-012-0161ecowasdonationsdeliverycentre@yahoo.it,7,0
04977590UFZUSZXL,2014.01.11 07:07:26,Thelma,,,,,,,(530)-765-7710,(530)-765-7710,test,1/11/2014,7:07 AM,200,(530)-765-7710(530)-765-7710,(530)-765-7710,0,0
17779999USQDMQXS,2014.01.11 07:12:38,Jammie,,,,AL,,,(567)-239-3751,(567)-239-3751,test,1/11/2014,7:12 AM,200,(567)-239-3751(567)-239-3751,(567)-239-3751,0,7
87618879XDNWFLCY,2014.01.11 07:16:34,Amely,,,,RI,,,(215)-058-5192,(215)-058-5192,test,1/11/2014,7:16 AM,200,(215)-058-5192(215)-058-5192,(215)-058-5192,0,7
03236352OTNLBZVG,2014.01.11 07:20:34,Margie,,,,,,,(954)-125-7709,(334)-979-5855,control,1/11/2014,7:20 AM,200,(954)-125-7709(334)-979-5855,(954)-125-7709,0,0
49876317XJFZXIRJ,2014.01.11 07:24:31,Nola,,,,IA,90428-9654,,(804)-691-6196,(804)-691-6196,test,1/11/2014,7:24 AM,200,(804)-691-6196(804)-691-6196,(804)-691-6196,0,7
27994242EXFPKFVZ,2014.01.11 07:29:09,Albert,Wiza,,,MI,,,(732)-872-7447,(732)-872-7447,test,1/11/2014,7:29 AM,200,(732)-872-7447(732)-872-7447,(732)-872-7447,0,7
04812452WIDBZCSE,2014.01.11 07:33:00,Adela,,,,,,,(478)-049-8288,(478)-049-8288,test,1/11/2014,7:33 AM,200,(478)-049-8288(478)-049-8288,(478)-049-8288,0,0
59141103CINMXQAJ,2014.01.11 07:36:26,Elenora,O'Hara,,,,,,(845)-542-3298,(417)-955-2530,test,1/11/2014,7:36 AM,200,(845)-542-3298(417)-955-2530,(845)-542-3298,0,0
15746070OEICXSHF,2014.01.11 07:42:14,Laverne,,,,NM,,,(402)-443-0597,(402)-443-0597,control,1/11/2014,7:42 AM,200,(402)-443-0597(402)-443-0597,(402)-443-0597,0,7
41314181HKYVTDRV,2014.01.11 07:48:44,Jacynthe,,,,OH,,,(231)-564-8085,(231)-564-8085,control,1/11/2014,7:48 AM,200,(231)-564-8085(231)-564-8085,(231)-564-8085,0,7
78843552OKMIRMPV,2014.01.11 07:53:14,Lavern,,,,,,,(657)-498-2681,(657)-498-2681,test,1/11/2014,7:53 AM,200,(657)-498-2681(657)-498-2681,(657)-498-2681,0,0
40210069DRFRPRHB,2014.01.11 07:57:53,Buddy,,,,,,,(509)-904-3088,(509)-904-3088,control,1/11/2014,7:57 AM,200,(509)-904-3088(509)-904-3088,(509)-904-3088,0,0
18486305ZLSGLJBN,2014.01.11 08:01:49,Vanessa,,,,,,,(769)-047-6264,(769)-047-6264,test,1/11/2014,8:01 AM,200,(769)-047-6264(769)-047-6264,(769)-047-6264,0,0
07205972KBDKCUUN,2014.01.11 08:07:45,Trent,Reilly,,,GA,19112-5305,,(509)-617-6785,(509)-617-6785,test,1/11/2014,8:07 AM,200,(509)-617-6785(509)-617-6785,(509)-617-6785,0,8
82357231KHWHBNOR,2014.01.11 08:11:34,Eloy,Ritchie,,,,,,(828)-185-5400,(828)-185-5400,control,1/11/2014,8:11 AM,200,(828)-185-5400(828)-185-5400,(828)-185-5400,0,0
47980101JDJIEHDE,2014.01.11 08:17:18,Murl,Gibson,64613 Nolan Motorway,East Luciano,NY,24838-0510,tinastevensd075@zipmail.com.br,(559)-913-3532,(301)-742-6900,test,1/11/2014,8:17 AM,200,(559)-913-3532(301)-742-6900,(559)-913-3532tinastevensd075@zipmail.com.br,8,8
69315638FIXMFDJD,2014.01.11 08:21:03,Wilbert,,,,GA,,,(315)-157-0683,(315)-157-0683,control,1/11/2014,8:21 AM,200,(315)-157-0683(315)-157-0683,(315)-157-0683,0,8
48644512XKTNCDKU,2014.01.11 08:27:26,Pat,,,,,,,(303)-369-0518,(303)-369-0518,control,1/11/2014,8:27 AM,200,(303)-369-0518(303)-369-0518,(303)-369-0518,0,0
01946584RRAQUMHC,2014.01.11 08:32:46,Lizzie,Botsford,,,CO,,,(470)-925-0975,(470)-925-0975,control,1/11/2014,8:32 AM,200,(470)-925-0975(470)-925-0975,(470)-925-0975,0,8
27799791RLMOBQVD,2014.01.11 08:45:09,Mallie,Terry,,,NE,,,(239)-490-2294,(239)-490-2294,test,1/11/2014,8:45 AM,200,(239)-490-2294(239)-490-2294,(239)-490-2294,0,8
48220679FXFBDFQR,2014.01.11 08:51:01,Antonette,Aufderhar,,,CO,84670,,(308)-767-9141,(308)-767-9141,test,1/11/2014,8:51 AM,200,(308)-767-9141(308)-767-9141,(308)-767-9141,0,8
27333893YZGSZDEC,2014.01.11 08:55:38,Donny,,,,,,,(317)-267-3469,(317)-267-3469,test,1/11/2014,8:55 AM,200,(317)-267-3469(317)-267-3469,(317)-267-3469,0,0
22411171MNYGLGPK,2014.01.11 09:01:58,Patience,Bauch,,,,,,(812)-679-1546,(812)-679-1546,control,1/11/2014,9:01 AM,200,(812)-679-1546(812)-679-1546,(812)-679-1546,0,0
92564895CWZYXGGH,2014.01.11 09:06:34,Saul,,,,VT,63051-7359,,(417)-240-2356,(916)-665-3483,test,1/11/2014,9:06 AM,200,(417)-240-2356(916)-665-3483,(417)-240-2356,0,9
82488609HVBEGPKR,2014.01.11 09:11:51,Hilma,Rolfson,,,,,,(802)-849-2893,(802)-849-2893,control,1/11/2014,9:11 AM,200,(802)-849-2893(802)-849-2893,(802)-849-2893,0,0
42826428ZFSSZIMT,2014.01.11 09:15:21,Desiree,Zemlak,,,,,info.ikpechambers@gmail.com,(305)-829-4324,(305)-829-4324,test,1/11/2014,9:15 AM,200,(305)-829-4324(305)-829-4324,(305)-829-4324info.ikpechambers@gmail.com,9,0
01673438KCVNGAZK,2014.01.11 09:21:28,Lilly,Jaskolski,,,,,davetag@hotmail.com,(585)-168-7638,(585)-168-7638,control,1/11/2014,9:21 AM,200,(585)-168-7638(585)-168-7638,(585)-168-7638davetag@hotmail.com,9,0
65927341FVFUMBXK,2014.01.11 09:27:09,Chet,Flatley,,,,,jessicamartin4@sify.com,(731)-273-1304,(731)-273-1304,control,1/11/2014,9:27 AM,200,(731)-273-1304(731)-273-1304,(731)-273-1304jessicamartin4@sify.com,9,0
34351773OZUHYKMW,2014.01.11 09:31:45,Lempi,,,,MN,,revjohnhanson@seznam.cz,(409)-442-4617,(409)-442-4617,test,1/11/2014,9:31 AM,200,(409)-442-4617(409)-442-4617,(409)-442-4617revjohnhanson@seznam.cz,9,9
79382145ZHFDZGPE,2014.01.11 09:38:18,Travis,,,,,,,(620)-298-0573,(620)-298-0573,test,1/11/2014,9:38 AM,200,(620)-298-0573(620)-298-0573,(620)-298-0573,0,0
