"","Caller_ID","Session","First_Name","Last_Name","Street","City","Address","Zipcode","Email","Incoming_Phone","Contact_Phone","Test_Control","Bought"
"1973","01304356UZZIAPBG","2014.01.11 14:58:21","Magali","","","","0","","0","(571)-911-3226","1","0",0
"1974","46829498WKQJDMMF","2014.01.11 15:02:36","Aditya","","","","0","","0","(609)-575-7523","1","1",0
"1975","58795438PCATRBAF","2014.01.11 15:06:33","Marietta","","","","0","","0","(808)-787-5382","1","1",0
"1976","28850082QYXZNOTN","2014.01.11 15:11:24","Ike","","","","0","","0","(765)-320-3339","1","0",0
"1977","61579879MBNHKZND","2014.01.11 15:16:03","Johathan","Tromp","","","0","","1","(309)-865-4390","1","0",0
"1978","25289209TQUFITLO","2014.01.11 15:22:02","Winona","","","","1","","0","(916)-591-9858","1","1",0
"1979","34741768JUCCEBLC","2014.01.11 15:26:56","D'angelo","","","","1","","0","(623)-968-3175","1","1",0
"1980","70513864CFRIMRGM","2014.01.11 15:32:19","Vernie","","","","1","","0","(351)-437-8424","1","0",0
"1981","46018846DNHBXYWG","2014.01.11 15:37:51","Tabitha","","","","0","","0","(216)-781-6978","1","1",0
"1982","01675341VHVONYBC","2014.01.11 15:44:08","Brisa","","","","0","","0","(504)-261-3113","1","1",0
"1983","82062703SRGRYDDY","2014.01.11 15:49:13","Halle","","","","0","","0","(567)-146-1615","1","0",0
"1984","59215919LXLHIXCY","2014.01.11 15:55:16","Nathanael","","","","0","","0","(248)-377-4374","1","1",0
"1985","27739958LFSGNCKO","2014.01.11 15:59:29","Lon","","","","0","","0","(423)-377-0354","1","0",0
"1986","72160550UKJWDCPA","2014.01.11 16:05:38","Maeve","","","","0","","0","(720)-520-1057","1","1",0
"1987","10338009XZFLKMLV","2014.01.11 16:11:14","Keeley","Pollich","","","0","","1","(336)-253-4042","1","1",0
"1989","98683241BNINAREJ","2014.01.11 16:20:13","Waldo","Little","","","1","","1","(559)-905-2137","1","0",0
"1990","37373719MKFTHZOH","2014.01.11 16:25:19","Mike","Gerlach","","","0","","0","(440)-870-9387","1","0",0
"1991","04262247RGYCDUSP","2014.01.11 16:31:19","Zella","","","","1","","0","(858)-268-7936","1","1",0
"1992","65735736QTKDZXPB","2014.01.11 16:37:49","Scottie","","","","0","","0","(414)-340-3039","1","0",0
"1994","88172144LJVENVXP","2014.01.11 16:48:40","Lionel","","","","0","","0","(616)-662-0890","1","1",0
"1995","72323747RMCYXSYS","2014.01.11 16:52:48","Monique","","","","0","","0","(513)-796-7921","1","0",0
"1996","12047885SZECAMNH","2014.01.11 16:57:33","Brett","Strosin","291 Seth Prairie","Dollyport","1","47423","1","(571)-101-3698","1","0",0
"1997","92177226OYYTBMIB","2014.01.11 17:01:29","Tyrese","","","","1","","0","(530)-781-4389","1","0",0
"1998","42666372YXAKSFPE","2014.01.11 17:06:44","Serenity","","","","0","","0","(260)-888-3468","1","1",0
"1999","03742530MCHNQSIX","2014.01.11 17:16:10","Nico","Bogan","","","1","","0","(812)-567-1041","1","0",0
"2000","29335534FAEELXWM","2014.01.11 17:22:26","Ezequiel","","","","0","","0","(810)-337-1705","1","0",0
"2002","21321774KYAPQXBW","2014.01.11 17:31:40","Corene","","","","0","","0","(770)-055-1263","1","1",0
"2004","02326830BUFJUEUH","2014.01.11 17:42:59","Jennifer","","","","0","","0","(310)-774-6683","1","1",0
"2005","65370563EZSSLXFV","2014.01.11 17:49:09","Donnie","Adams","","","1","","0","(256)-511-9247","1","1",0
"2006","55890432EMRJJUGD","2014.01.11 17:54:53","Kyra","","","","0","","0","(575)-504-6007","1","0",0
"2007","92934568ABXNZZZG","2014.01.11 18:00:26","Murphy","Runte","","","0","","1","(352)-429-5088","1","1",0
"2008","93819303VUGBWSXU","2014.01.11 18:04:37","Itzel","","","","1","","0","(225)-897-2397","1","0",0
"2009","74410232RNREZECK","2014.01.11 18:08:51","Breanna","DuBuque","","","0","","0","(806)-149-0763","1","1",0
"2010","95020356ZCPZOQSA","2014.01.11 18:12:20","Gail","Larkin","","","0","","0","(325)-539-4370","1","0",0
"2011","71088120BPTAKQMK","2014.01.11 18:17:59","Laurence","","","","1","","0","(917)-409-5041","1","0",0
"2012","70649809KNXUDHTE","2014.01.11 18:24:11","Kacey","","","","0","","0","(808)-240-6638","1","0",0
"2013","23972943ZXQVZEEO","2014.01.11 18:28:57","Bennie","","","","1","","0","(901)-273-5604","1","0",0
"2014","37550212VMMLOMFE","2014.01.11 18:35:35","Rocky","","","","1","","0","(704)-798-3089","1","1",0
"2015","34054144KCHUYPRX","2014.01.11 18:39:17","Shaun","Schultz","338 Walter Club","Schimmelport","1","63692-4741","1","(386)-131-6872","1","0",0
"2016","37111163NJCLWZTO","2014.01.11 18:43:05","Emilio","","","","0","","0","(910)-259-5880","1","0",0
"2017","06688810GHKSUMYY","2014.01.11 18:47:07","Carmela","","","","0","","0","(534)-577-2188","1","0",0
"2018","99071696AZVHOBPI","2014.01.11 18:50:48","Bailee","","","","0","","0","(804)-277-0338","1","0",0
"2020","26628276FGRNONRK","2014.01.11 19:03:12","Landen","","","","1","","0","(360)-679-2705","1","0",0
"2021","51306169YIVCLKAX","2014.01.11 19:07:40","Teagan","Harber","","","1","","1","(276)-769-4427","1","1",0
"2023","88924019EROACMTE","2014.01.11 19:15:50","Abdullah","Jakubowski","","","0","","0","(609)-062-9175","1","1",0
"2025","64524368OPNIBIIP","2014.01.11 19:23:42","Bertrand","Langworth","","","0","","0","(802)-206-0264","1","1",0
"2027","91605847CLGBDICA","2014.01.11 19:34:14","Alfred","","","","0","","0","(276)-686-0364","1","0",0
"2028","91904001ROIYKELO","2014.01.11 19:38:06","Wendell","","","","1","","0","(206)-491-9666","1","1",0
"2029","96330254QDRMQFXI","2014.01.11 19:44:04","Drake","Hahn","","","1","","0","(660)-732-6993","1","1",0
"2030","41999909UAPKCZTP","2014.01.11 19:50:03","Vernon","","","","1","","0","(815)-431-9907","1","0",0
"2031","34710859ZAYAHXQR","2014.01.11 19:55:19","Reina","Reichert","925 Cedrick Burg","Bethmouth","1","16086-8224","1","(785)-491-0489","1","1",0
"2032","03497589GJQLSQIR","2014.01.11 20:01:54","Wilma","Wolff","","","0","","1","(765)-050-4287","1","1",0
"2033","37780852CLQCBEQL","2014.01.11 20:07:10","Tracy","","","","1","","0","(706)-408-3237","1","1",0
"2034","30848575MDUMWMQP","2014.01.11 20:10:32","Nicolas","","","","0","","0","(320)-045-5721","1","0",0
"2035","31881766XNPNDGJU","2014.01.11 20:15:17","Jacky","","","","0","","0","(334)-119-6384","1","1",0
"2036","33209734PTEGCAAX","2014.01.11 20:19:29","","","","","0","","0","(872)-601-0189","1","0",0
"2037","42203771IZCYWQYM","2014.01.11 20:26:01","Chelsea","","","","1","","0","(631)-504-7524","1","1",0
"2038","11066022LKSAEPUE","2014.01.11 20:31:11","Shayne","","","","0","","0","(323)-891-8952","1","1",0
"2039","13075272CZCOGKFB","2014.01.11 20:36:25","Alexis","","","","1","","0","(574)-879-6680","1","0",0
"2040","59207894EKDEBEMO","2014.01.11 20:41:40","Barney","Robel","","","0","","0","(781)-066-6340","1","1",0
"2041","74275328ZYGPKSCO","2014.01.11 20:47:33","Ariel","","","","0","","0","(559)-549-2544","1","0",0
"2042","83368701TNKDWRYC","2014.01.11 20:51:50","Marquis","","","","0","","0","(848)-144-2749","1","0",0
"2043","73929691UXRWZZQA","2014.01.11 20:55:13","Zella","","","","0","","0","(812)-074-8450","1","0",0
"2044","75523211GMSPQJPC","2014.01.11 21:00:05","Kelsi","Brekke","178 Arno Glen","West Sheaview","1","66042","1","(260)-080-1012","1","1",0
"2045","75714573VCUNXKZZ","2014.01.11 21:04:49","Arely","","","","0","","0","(435)-145-2133","1","1",0
"2046","72602568NUYZPIEP","2014.01.11 21:10:09","Krystal","","","","0","","0","(919)-575-0857","1","0",0
"2047","37293025ZNJCTVQT","2014.01.11 21:14:04","Joy","Farrell","","","1","","1","(507)-847-5317","1","1",0
"2048","40609313MIYOXSJV","2014.01.11 21:17:29","Arvid","Spinka","","","0","","1","(484)-396-7349","1","1",0
"2049","99146640NVSRRWWC","2014.01.11 21:22:52","Kelley","Monahan","","","0","","0","(985)-247-6827","1","0",0
"2050","39970283JJLKSQML","2014.01.11 21:28:49","Marvin","Howell","","","1","35989","1","(734)-169-0139","1","0",0
"2051","29144253AKFRXZFA","2014.01.11 21:33:26","Lavon","","","","1","","0","(316)-145-5900","1","1",0
"2052","88720331DFEBTIXJ","2014.01.11 21:39:10","Turner","","","","1","","0","(772)-020-4786","1","0",0
"2053","18809204FRNHSAJD","2014.01.11 21:43:01","Kolby","Herman","88466 Allison Run","Lake Sageshire","1","91831-0703","0","(650)-953-9564","1","0",0
"2055","42203037NEGUJYSY","2014.01.11 21:52:00","","","","","0","","0","(805)-101-7953","1","0",0
"2056","36561784LREHCSPN","2014.01.11 21:57:49","Freddy","","","","0","","0","(518)-145-1543","1","0",0
"2057","43922957VHWZAHOL","2014.01.11 22:01:14","Jeremy","","","","0","","0","(253)-895-6971","1","1",0
"2058","22367963VWPWREYU","2014.01.11 22:04:58","Gerardo","Toy","","","1","","0","(769)-553-2814","1","1",0
"2059","48929080RGWFIAHN","2014.01.11 22:09:36","Arne","Altenwerth","","","1","","0","(914)-977-8646","1","0",0
"2060","80892132BPBHCMKY","2014.01.11 22:14:56","Esther","","","","1","","0","(504)-718-3113","1","0",0
"2061","54854339QQBOTZEV","2014.01.11 22:20:48","Shania","Hills","","","1","","0","(319)-940-3358","1","0",0
"2062","93485848EBIJAIEE","2014.01.11 22:26:22","America","","","","0","","0","(857)-521-9391","1","1",0
"2064","07972911TVQCMQMC","2014.01.11 22:35:36","Esteban","","","","1","","0","(320)-041-8876","1","0",0
"2065","89048505FJUWUBCS","2014.01.11 22:42:10","Weston","Kessler","","","0","","0","(330)-933-7236","1","1",0
"2066","09984167JZONCNBP","2014.01.11 22:47:33","Pansy","","","","1","","0","(480)-640-3824","1","0",0
"2067","19105758CIIECTFD","2014.01.11 22:50:57","Elenor","","","","1","","0","(425)-665-3786","1","0",0
"2068","37130890KXWFREZY","2014.01.11 22:55:42","Fay","","","","0","","0","(928)-281-9063","1","0",0
"2069","81685719XKKIXBMV","2014.01.11 23:01:37","Travon","Hauck","","","1","34224-8982","0","(262)-246-6574","1","1",0
"2070","46043980XCCMTVDB","2014.01.11 23:06:52","Ramiro","Hamill","","","1","","0","(406)-099-9248","1","1",0
"2072","61069958REVLHBYB","2014.01.11 23:16:36","Jamaal","Kreiger","","","0","","0","(832)-276-0083","1","0",0
"2074","53270869NPRZNKOX","2014.01.11 23:27:08","Breanna","","","","0","","0","(941)-636-6240","1","0",0
"2075","87621538LGJWTKCY","2014.01.11 23:33:20","Antonietta","Jones","","","1","67649","1","(984)-439-5492","1","1",0
"2076","33001381KONTDLFJ","2014.01.11 23:38:24","Lois","","","","0","","0","(616)-783-5822","1","1",0
"2077","78727331NGZJMRHQ","2014.01.11 23:42:14","Jaquan","","","","0","","0","(479)-720-4624","1","0",0
"2079","68676233APKRSYEY","2014.01.11 23:52:05","Baron","","","","0","","0","(308)-253-6753","1","0",0
"2080","89797864QMYWATJY","2014.01.11 23:58:35","Iliana","","","","1","","0","(364)-395-9168","1","1",0
"2082","95564747LEZPWYKD","2014.01.12 00:05:37","Gussie","Mann","","","1","","0","(502)-408-0346","1","1",0
"2083","22897343GLBVQWEP","2014.01.12 00:10:59","Jerome","","","","0","","0","(616)-883-5463","1","1",0
"2084","23085448GAODGFPO","2014.01.12 00:16:30","Rod","Wiza","","","1","","0","(320)-436-7513","1","0",0
"2085","65352702AYTHGYMR","2014.01.12 00:22:12","Verda","","","","0","","0","(234)-972-7909","1","0",0
"2086","05963060TQUTTWDC","2014.01.12 00:28:45","Gilda","","","","0","","0","(559)-907-0379","1","1",0
"2087","38770239OICPGVPY","2014.01.12 00:33:40","Cortez","","","","0","","0","(252)-411-7962","1","1",0
"2088","16658777BYFODLIG","2014.01.12 00:38:24","Donald","McClure","","","1","","0","(281)-396-1884","1","1",0
"2089","88441787CXQBSHCW","2014.01.12 00:43:22","Pansy","","","","0","","0","(435)-151-1137","1","0",0
"2090","00294156WKNXDPNI","2014.01.12 00:47:53","Elinor","","","","0","","0","(985)-599-0531","1","0",0
"2091","14645763ULGVUAAO","2014.01.12 00:52:12","Esmeralda","Windler","52287 Alfonso Divide","Port Karl","0","98965","1","(571)-687-0399","1","0",0
"2092","91149763URGBLLPR","2014.01.12 00:55:33","Talon","","","","1","","0","(862)-793-1524","1","0",0
"2093","26743437IEPWKNSN","2014.01.12 01:01:50","Madeline","Schmidt","","","0","","1","(480)-150-0743","1","0",0
"2094","74192236LOETOWLE","2014.01.12 01:05:42","Pat","","","","1","","0","(941)-206-0077","1","1",0
"2095","46591877KGGVEHVH","2014.01.12 01:09:55","Patrick","","","","1","","0","(859)-130-8182","1","1",0
"2096","27805223CBBLJWRK","2014.01.12 01:16:15","Ignacio","","","","0","","0","(317)-429-9019","1","0",0
"2097","32558575QZLFRAGD","2014.01.12 01:19:41","Mae","","","","1","","0","(931)-734-3920","1","1",0
"2098","47527781YQYCKGDF","2014.01.12 01:23:34","Charley","","","","0","","0","(970)-951-7178","1","0",0
"2099","76562455MBNNJEYB","2014.01.12 01:29:09","Avis","","","","1","","0","(443)-084-3021","1","0",0
"2100","38455017OCECPUWQ","2014.01.12 01:34:27","Claudie","Schiller","","","1","","0","(203)-507-3006","1","0",0
"2101","55952674ABBGFHAF","2014.01.12 01:38:13","Jeffry","Dickinson","","","1","","1","(940)-115-7716","1","0",0
"2102","94860724BNSNHSKR","2014.01.12 01:44:29","Watson","Christiansen","","","1","","0","(301)-513-9162","1","1",0
"2103","24777165ZMQJHRAX","2014.01.12 01:51:03","Maximilian","","","","1","","0","(267)-880-8873","1","0",0
"2104","80167308SIWNFGFM","2014.01.12 01:56:21","Jay","","","","1","","0","(305)-340-3235","1","0",0
"2105","03635965ROGKQUXC","2014.01.12 02:00:51","Ellsworth","","","","0","","0","(724)-598-7579","1","1",0
"2106","29197730QYVBBFSW","2014.01.12 02:07:01","Melvin","","","","0","","0","(315)-312-3934","1","1",0
"2107","83010323HSKFMUXC","2014.01.12 02:11:14","Daphnee","Bailey","","","0","","0","(415)-125-4081","1","1",0
"2108","23192737CZKVADRR","2014.01.12 02:16:10","Doug","","","","1","","0","(667)-063-0453","1","0",0
"2109","11052045AACFTTQW","2014.01.12 02:21:42","Jaqueline","","","","0","","0","(337)-219-3916","1","1",0
"2110","57252934CQGUPYXJ","2014.01.12 02:25:12","Eveline","Nienow","","","1","","0","(731)-759-3362","1","0",0
"2111","74517401YPQIEMHP","2014.01.12 02:31:24","Alize","","","","0","","0","(586)-619-9714","1","1",0
"2112","74378583ARMWBRAW","2014.01.12 02:37:56","Amparo","","","","1","","0","(770)-200-9489","1","0",0
"2113","69824077ZIXMICNL","2014.01.12 02:44:07","Kenny","","","","0","","0","(806)-601-9381","1","0",0
"2114","20114999KJULSOTM","2014.01.12 02:48:18","Cameron","Kuphal","","","1","","0","(502)-558-7741","1","1",0
"2115","52649833NUPULAIY","2014.01.12 02:54:11","Kassandra","","","","1","","0","(669)-571-2534","1","1",0
"2117","54847931BNQCYXOO","2014.01.12 03:03:01","Bernice","","","","0","","0","(862)-007-5728","1","1",0
"2118","17764932DZLKSENG","2014.01.12 03:07:11","Christop","","","","0","","0","(614)-424-5231","1","1",0
"2119","49217428ESGGMQFM","2014.01.12 03:10:44","Benjamin","Dooley","","","0","","1","(712)-626-8363","1","1",0
"2120","73280957GFWJSIVS","2014.01.12 03:16:41","Mohammad","","","","1","","0","(575)-966-9133","1","1",0
"2121","46968463VPARYFNI","2014.01.12 03:20:56","Pierce","","","","1","","0","(385)-823-0921","1","1",0
"2122","12973187HRJRCTZC","2014.01.12 03:26:17","Jason","","","","0","","0","(315)-484-2852","1","1",0
"2123","05387105EIEQRJPJ","2014.01.12 03:31:19","Jackeline","","","","0","","0","(617)-056-1937","1","1",0
"2124","56184130YGIBNBRH","2014.01.12 03:36:32","Ewell","Hagenes","","","0","","1","(718)-747-7327","1","1",0
"2125","96500280SMESBYEM","2014.01.12 03:41:17","Rosendo","McClure","","","1","20312-4173","1","(205)-799-8493","1","0",0
"2126","67929474KDQLHJIT","2014.01.12 03:47:29","Ebony","","","","1","","0","(310)-202-3252","1","1",0
"2127","59709107GDSJNRQJ","2014.01.12 03:51:18","Rowan","","","","0","","0","(319)-812-3248","1","1",0
"2128","23355121TZXZHNQZ","2014.01.12 03:56:23","Narciso","McCullough","","","0","","0","(228)-047-7250","1","1",0
"2129","99265561VEDEHPAP","2014.01.12 04:00:52","Duncan","","","","0","","0","(631)-722-0483","1","0",0
"2130","86786208AUXBJGPY","2014.01.12 04:05:05","Brooklyn","","","","1","","0","(612)-250-4019","1","1",0
"2131","04213641JEZKSCVJ","2014.01.12 04:09:06","Margaret","","","","1","","0","(859)-645-2375","1","1",0
"2132","43072574RMYZDPQJ","2014.01.12 04:14:18","Burnice","","","","1","","0","(351)-412-3341","1","1",0
"2133","56077329VMAXLXZT","2014.01.12 04:19:37","Wilmer","","","","1","","0","(860)-788-7435","1","1",0
"2134","94592991VBAOUVAE","2014.01.12 04:25:19","Ronaldo","Greenholt","","","1","","1","(972)-318-0469","1","1",0
"2135","59408816IGLDSXVQ","2014.01.12 04:29:59","Tamara","Johnson","4085 Gottlieb Inlet","Brianfurt","1","65432","1","(978)-167-0829","1","1",0
"2136","31706645JSGIWDMR","2014.01.12 04:35:04","Josiane","","","","1","","0","(775)-947-0608","1","1",0
"2137","62174423XSBPJOUP","2014.01.12 04:40:26","Aron","","","","0","","0","(325)-893-0366","1","0",0
"2138","12581226SCQGAEEJ","2014.01.12 04:46:11","Valerie","","","","1","","0","(480)-741-8178","1","1",0
"2139","31346723UKRARXIQ","2014.01.12 04:52:24","Gilda","","","","1","","0","(534)-612-1922","1","1",0
"2140","35554732LBBCGHRX","2014.01.12 04:57:06","Vincenzo","","","","0","","0","(831)-675-9111","1","0",0
"2141","81867438ZAPOCKLQ","2014.01.12 05:01:43","Kyla","D'Amore","3522 Maggio Junctions","Lake Arno","1","37546-7762","0","(740)-149-4809","1","0",0
"2142","06336158KPAJQIWK","2014.01.12 05:07:43","Bridget","","","","1","","0","(208)-004-6499","1","1",0
"2144","93374023HSVSZXKX","2014.01.12 05:16:55","Cordelia","Treutel","","","1","","1","(385)-477-0525","1","1",0
"2145","06044716OKQFYHLK","2014.01.12 05:22:08","Jordane","","","","0","","0","(563)-425-5779","1","1",0
"2146","19329061DKRDHXSG","2014.01.12 05:27:14","Zita","McCullough","","","0","","0","(201)-244-9836","1","1",0
"2147","00362307ETCPAOKF","2014.01.12 05:31:21","Norval","","","","0","","0","(662)-469-5052","1","1",0
"2148","75136913FJZLADOX","2014.01.12 05:34:51","Annie","","","","0","","0","(256)-895-6767","1","1",0
"2149","91130155JUCODZFI","2014.01.12 05:38:43","Nicola","","","","1","","0","(760)-829-1873","1","1",0
"2150","32380839DZCBBNIO","2014.01.12 05:44:37","Ayla","","","","0","","0","(732)-207-4200","1","1",0
"2151","53779558PUIFCYVT","2014.01.12 05:49:17","Era","","","","1","","0","(803)-842-2554","1","0",0
"2152","02860035RCHFASOE","2014.01.12 05:53:34","Joanny","Kuphal","","","0","","0","(269)-408-4017","1","1",0
"2153","15212219OWZXKQBH","2014.01.12 05:59:42","Ezequiel","","","","1","","0","(731)-956-2309","1","1",0
"2154","90911982QFKTYJMQ","2014.01.12 06:03:37","Jeromy","Bergnaum","","","1","","0","(602)-352-4015","1","0",0
"2155","62089856ICGPIDDE","2014.01.12 06:08:09","Haylee","Mosciski","","","1","","0","(307)-324-4899","1","1",0
"2156","46860154KKXHJPGM","2014.01.12 06:13:33","Kurtis","","","","1","","0","(765)-565-3370","1","0",0
"2157","37929739OJYXKDZQ","2014.01.12 06:20:10","Earl","Herzog","","","1","","0","(904)-658-7096","1","0",0
"2159","58592169RMSEIRMQ","2014.01.12 06:29:46","Aracely","","","","0","","0","(234)-242-7415","1","0",0
"2160","11527639ZEKEEODD","2014.01.12 06:36:02","Camille","","","","1","","0","(217)-732-1353","1","0",0
"2161","12777913FEHNZOUF","2014.01.12 06:41:12","Sigurd","","","","0","","0","(636)-073-8960","1","1",0
"2162","02452412NRUXELYT","2014.01.12 06:47:19","Ciara","","","","0","","0","(218)-077-1479","1","0",0
"2163","53626053WUYEWWOF","2014.01.12 06:52:52","Linnea","","","","0","","0","(724)-515-3599","1","0",0
"2164","81212706ELAJGFLL","2014.01.12 06:59:08","Dion","Hilpert","","","0","","0","(781)-572-5972","1","1",0
"2165","73697954CXVTOIRF","2014.01.12 07:03:39","Malinda","Zieme","","","0","","1","(864)-789-5847","1","0",0
"2166","49283094VXDDJUMA","2014.01.12 07:07:36","Naomie","","","","1","","0","(785)-250-9782","1","0",0
"2168","12855065HAVRNYCU","2014.01.12 07:17:05","Irma","Brown","","","1","","0","(405)-637-7367","1","1",0
"2169","53439024DBEOVVZH","2014.01.12 07:23:06","Brandi","","","","1","","0","(301)-842-3100","1","1",0
"2170","56526410OEJOICLW","2014.01.12 07:28:12","Joy","","","","0","","0","(859)-862-5613","1","0",0
"2171","39003397LJGEJEUI","2014.01.12 07:31:51","Don","","","","0","","0","(317)-294-5647","1","1",0
"2172","40319723ADGRMGXX","2014.01.12 07:38:30","Federico","Kassulke","925 Flatley Turnpike","Mikechester","1","69032","0","(971)-964-1084","1","0",0
